"Participant","V1","Condition","Congruity","Reaction_time","Response","Cue","Finger","FS","EC","PT","PD","SS","Gender","Age","Item","RTlog"
3,73,"II","No",0.569721078873,"lcmd","Index","Middle",17,15,26,13,31,"female",19,"Index Middle",-0.562608373227662
3,74,"II","No",0.531877040863,"lalt","Middle","Index",17,15,26,13,31,"female",19,"Middle Index",-0.631342942551637
3,75,"II","Yes",0.787767076492,"lalt","Middle","Middle",17,15,26,13,31,"female",19,"Middle Middle",-0.238552821027185
3,76,"II","No",0.583740091324,"lcmd","Index","Middle",17,15,26,13,31,"female",19,"Index Middle",-0.538299444320395
3,77,"II","Yes",0.506908130646,"lcmd","Index","Index",17,15,26,13,31,"female",19,"Index Index",-0.679425493691655
3,78,"II","No",0.51676697731,"lalt","Middle","Index",17,15,26,13,31,"female",19,"Middle Index",-0.660163226949297
3,79,"II","Yes",0.511805915832,"lalt","Middle","Middle",17,15,26,13,31,"female",19,"Middle Middle",-0.669809796448692
4,1,"IT","Yes",0.569158887863,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.563595643303674
4,2,"IT","No",0.673577928543,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.395151583005637
4,3,"IT","Yes",0.571750879288,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.559051908191492
4,4,"IT","Yes",0.699734115601,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.357054850949978
4,5,"IT","Yes",0.502014017105,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.689127237160314
4,6,"IT","No",0.620046806335,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.477960309703825
4,7,"IT","No",0.603539943695,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.504943053899088
4,8,"IT","Yes",0.559842967987,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.580098948885315
4,9,"IT","No",0.443963003159,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.812014046240203
4,10,"IT","Yes",0.483951807022,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.725769949491748
4,11,"IT","No",0.620394945145,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.477398995448278
4,12,"IT","Yes",0.445606851578,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.808318214414562
4,13,"IT","No",0.563514137268,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.573562857497581
4,14,"IT","No",0.596024084091,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.517474203184573
4,15,"IT","Yes",0.488501930237,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.716411856151937
4,16,"IT","No",0.627365970612,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.466225223440556
4,17,"IT","Yes",0.610064172745,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.494191126126729
4,18,"IT","Yes",0.501346158981,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.6904584803939
4,19,"IT","No",0.825363016129,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.191931969877366
4,20,"IT","Yes",0.566465997696,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.568338222034781
4,21,"IT","No",0.472297906876,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.75014533385783
4,22,"IT","Yes",0.490816926956,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.711684078239688
4,23,"IT","No",0.786637020111,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.239988356640314
4,24,"IT","Yes",0.495805931091,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.701570696784184
4,25,"IT","Yes",0.537591028214,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.620657178502483
4,26,"IT","No",0.552397108078,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.593488092656214
4,27,"IT","No",0.519085025787,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.655687583055101
4,28,"IT","No",0.661463975906,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.413299755102016
4,29,"IT","No",0.48342499733,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.726859100568572
4,30,"IT","Yes",0.481201219559,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.731469760472938
4,31,"IT","Yes",0.417038011551,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.874577906539121
4,32,"IT","No",0.451664876938,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.794814796843189
4,33,"IT","No",0.532835006714,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.629543458622282
4,34,"IT","Yes",0.411611938477,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.887674270396719
4,35,"IT","Yes",0.416109991074,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.87680565204863
4,36,"IT","No",0.450576114654,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.797228260258467
4,37,"IT","No",0.490033960342,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.713280583458663
4,38,"IT","Yes",0.48438615799,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.724872843289524
4,39,"IT","Yes",0.57346405983,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.556060012501986
4,40,"IT","No",0.580461168289,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.543932373640666
4,41,"IT","No",0.672492074966,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.396764952012755
4,42,"IT","Yes",0.512243080139,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.668956000711815
4,43,"IT","Yes",0.44258813858,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.815115651136861
4,45,"IT","No",0.80703792572,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.214384615880899
4,46,"IT","Yes",0.520798158646,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.652392723719988
4,47,"IT","Yes",0.476591920853,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.741094666091474
4,48,"IT","Yes",0.411139822006,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.88882192281266
4,49,"IT","No",0.609033918381,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.495881317616264
4,50,"IT","Yes",0.476639986038,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.740993819309713
4,51,"IT","No",0.824548053741,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.192919856399447
4,52,"IT","Yes",0.628116226196,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.465030056077427
4,53,"IT","No",0.872070026398,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.136885552795178
4,55,"IT","Yes",0.612440061569,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.490304200014584
4,56,"IT","No",0.539066839218,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.617915709790929
4,57,"IT","Yes",0.774739074707,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.255228984114903
4,58,"IT","Yes",0.607170057297,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.498946366868607
4,59,"IT","No",0.578768777847,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.546852228584064
4,60,"IT","No",0.659250116348,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.416652277263356
4,62,"IT","Yes",0.684484148025,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.379089792995133
4,63,"IT","Yes",0.612790870666,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.489731558404979
4,64,"IT","Yes",0.49391503334,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.705391773874894
4,65,"IT","No",0.591008996964,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.525924038402572
4,66,"IT","No",0.588618040085,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.529977794510408
4,67,"IT","Yes",0.569777965546,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.562508528171493
4,68,"IT","Yes",0.45628490448,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.784637874041776
4,70,"IT","Yes",0.665544080734,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.407150406324767
4,71,"IT","No",0.468155956268,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.758953798687681
4,72,"IT","No",0.784663009644,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.242500940447512
4,73,"IT","No",0.934795093536,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.0674279250090006
4,74,"IT","Yes",0.495615959167,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.701953928036574
4,75,"IT","Yes",0.463847017288,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.768200485240925
4,76,"IT","No",0.523994874954,"lcmd","Index","Middle",21,24,7,6,25,"female",24,"Index Middle",-0.646273375331063
4,77,"IT","No",0.527696084976,"lalt","Middle","Index",21,24,7,6,25,"female",24,"Middle Index",-0.639234757631578
4,78,"IT","Yes",0.535751104355,"lcmd","Index","Index",21,24,7,6,25,"female",24,"Index Index",-0.62408558330533
4,79,"IT","Yes",0.438240194321,"lalt","Middle","Middle",21,24,7,6,25,"female",24,"Middle Middle",-0.824988130055182
5,1,"II","Yes",0.416017055511,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.877029020736783
5,2,"II","Yes",0.550906038284,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.596191013801146
5,3,"II","No",0.605326843262,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.501986730029964
5,4,"II","Yes",0.589470005035,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.528531442343352
5,5,"II","Yes",0.43673787117,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.828422101000406
5,6,"II","No",0.4771089077,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.74001049612504
5,7,"II","No",0.514144039154,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.665251820967453
5,8,"II","Yes",0.724733972549,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.32195062587954
5,9,"II","No",0.500208044052,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.692731178996596
5,10,"II","Yes",0.726774787903,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.319138632243147
5,11,"II","No",0.543693161011,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.609370233517062
5,12,"II","Yes",0.455032110214,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.787387290622365
5,13,"II","Yes",0.555031967163,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.58872956840254
5,14,"II","No",0.531615829468,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.631834175558533
5,15,"II","No",0.502990055084,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.687184880282622
5,16,"II","Yes",0.679460000992,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.386456912477508
5,17,"II","No",0.719355964661,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.329398960796486
5,18,"II","No",0.570722913742,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.560851452005418
5,19,"II","Yes",0.613933038712,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.487869414254506
5,20,"II","No",0.46792678833,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.759443430494059
5,21,"II","No",0.504714107513,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.683763133751959
5,22,"II","Yes",0.482518005371,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.728737042068264
5,24,"II","No",0.612340068817,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.490467482794474
5,25,"II","No",0.788298892975,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.237877955236682
5,26,"II","Yes",0.754842853546,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.281245692396132
5,27,"II","Yes",0.364421081543,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-1.00944526251727
5,28,"II","Yes",0.756873989105,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.278558500292518
5,29,"II","No",0.453038930893,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.791777217030599
5,30,"II","Yes",0.433683109283,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.83544117452292
5,31,"II","No",0.525533056259,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.643342186249619
5,32,"II","Yes",0.54294500351,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.610747246847988
5,33,"II","No",0.656295919418,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.421143495077785
5,35,"II","Yes",0.537852859497,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.620170251585765
5,36,"II","Yes",0.445989942551,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.807458877550416
5,37,"II","Yes",0.735424041748,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.307308018579717
5,38,"II","No",0.667738866806,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.403858099828924
5,40,"II","Yes",0.571514940262,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.559464653898247
5,41,"II","No",0.63997092247,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.446332537301184
5,42,"II","Yes",0.901218128204,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.104007954998313
5,43,"II","No",0.591702890396,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.524750644410287
5,44,"II","Yes",0.460173940659,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.776150729105442
5,45,"II","No",0.605201101303,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.50219447733562
5,46,"II","No",0.543300151825,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.610093345975039
5,47,"II","Yes",0.671085214615,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.398859153628218
5,48,"II","Yes",0.810995006561,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.209493382023781
5,49,"II","Yes",0.583073997498,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.539441175303485
5,50,"II","No",0.664554166794,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.408638889035889
5,51,"II","No",0.517465019226,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.658813351825856
5,52,"II","Yes",0.547556066513,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.602290417944519
5,53,"II","No",0.483687973022,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.726315264002331
5,54,"II","Yes",0.451676845551,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.794788298315107
5,55,"II","No",0.579347896576,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.545852124207605
5,56,"II","Yes",0.380118942261,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.967271069287848
5,57,"II","No",0.520727825165,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.652527782244115
5,58,"II","Yes",0.530103063583,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.634683831750219
5,59,"II","No",0.721965932846,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.325777325626354
5,60,"II","Yes",0.515665102005,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.662297751331945
5,61,"II","Yes",0.597930955887,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.514279990080281
5,62,"II","No",0.558454847336,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.582581510050879
5,63,"II","No",0.456352043152,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.784490742869199
5,64,"II","No",0.569587087631,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.56284358832847
5,65,"II","Yes",0.539462041855,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.617182854766603
5,66,"II","Yes",0.669972038269,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.400519301394876
5,67,"II","No",0.602099895477,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.507331908109159
5,68,"II","No",0.466027927399,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.763509716611452
5,69,"II","Yes",0.448164987564,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.802593838551544
5,70,"II","Yes",0.553987026215,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.590614010893544
5,71,"II","No",0.741902065277,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.298538032023177
5,72,"II","Yes",0.655262851715,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.422718823518082
5,73,"II","Yes",0.441703033447,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.817117492739666
5,74,"II","No",0.590039205551,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.52756629420364
5,75,"II","No",0.594877052307,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.519400529566566
5,76,"II","Yes",0.454085063934,"lcmd","Index","Index",24,26,15,22,33,"female",23,"Index Index",-0.789470732998119
5,77,"II","No",0.572593164444,"lalt","Middle","Index",24,26,15,22,33,"female",23,"Middle Index",-0.557579824139989
5,78,"II","Yes",0.453623008728,"lalt","Middle","Middle",24,26,15,22,33,"female",23,"Middle Middle",-0.790488803146055
5,79,"II","No",0.442354822159,"lcmd","Index","Middle",24,26,15,22,33,"female",23,"Index Middle",-0.815642953882365
6,1,"IT","Yes",0.627786827087,"lcmd","Index","Index",24,26,20,9,27,"female",26,"Index Index",-0.465554617452913
6,2,"IT","No",0.861942005158,"lalt","Middle","Index",24,26,20,9,27,"female",26,"Middle Index",-0.148567289980876
6,3,"IT","No",0.87860994339,"lcmd","Index","Middle",24,26,20,9,27,"female",26,"Index Middle",-0.129414230192866
6,4,"IT","Yes",1.05138201714,"lalt","Middle","Middle",24,26,20,9,27,"female",26,"Middle Middle",0.0501055055285779
6,5,"IT","No",0.722107028961,"lalt","Middle","Index",24,26,20,9,27,"female",26,"Middle Index",-0.325581911517537
6,6,"IT","No",0.845351934433,"lcmd","Index","Middle",24,26,20,9,27,"female",26,"Index Middle",-0.168002247879783
6,7,"IT","Yes",0.679845905304,"lcmd","Index","Index",24,26,20,9,27,"female",26,"Index Index",-0.385889116338934
6,8,"IT","No",0.750739192963,"lcmd","Index","Middle",24,26,20,9,27,"female",26,"Index Middle",-0.286696967209985
6,9,"IT","Yes",0.669591808319,"lcmd","Index","Index",24,26,20,9,27,"female",26,"Index Index",-0.401086993574953
6,10,"IT","Yes",0.539804887772,"lalt","Middle","Middle",24,26,20,9,27,"female",26,"Middle Middle",-0.616547523655974
6,11,"IT","No",0.680380105972,"lalt","Middle","Index",24,26,20,9,27,"female",26,"Middle Index",-0.38510365761217
6,12,"IT","Yes",0.718687057495,"lalt","Middle","Middle",24,26,20,9,27,"female",26,"Middle Middle",-0.330329262886114
