"Participant","V1","Condition","Congruity","Reaction_time","Response","Correctness","Cue","Finger","FS","EC","PT","PD","SS","Gender","Age"
16,55,"IT","Yes",0.543639945984,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,56,"IT","Yes",0.494983911514,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,57,"IT","No",0.433143043518,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,58,"IT","Yes",0.552152061462,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,59,"IT","No",0.443324041367,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,60,"IT","Yes",0.423846006393,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,61,"IT","No",0.515057086945,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,62,"IT","Yes",0.43973493576,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,63,"IT","No",0.416191864014,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,64,"IT","No",0.39563293457,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,65,"IT","No",0.44613609314,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,66,"IT","Yes",0.40771317482,"lalt",0,"Index","Index",16,20,20,14,25,1,25
16,67,"IT","Yes",0.551851844788,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,68,"IT","Yes",0.590665864944,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,69,"IT","No",0.360463142395,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,70,"IT","Yes",0.464555025101,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,71,"IT","No",0.55278506279,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,72,"IT","No",0.512335062027,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
16,73,"IT","Yes",0.480140972137,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,74,"IT","No",0.546342039108,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,75,"IT","Yes",0.475894212723,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,76,"IT","Yes",0.390951013565,"lalt",1,"Middle","Middle",16,20,20,14,25,1,25
16,77,"IT","Yes",0.631450843811,"lcmd",1,"Index","Index",16,20,20,14,25,1,25
16,78,"IT","No",0.51209821701,"lalt",1,"Middle","Index",16,20,20,14,25,1,25
16,79,"IT","No",0.429279994965,"lcmd",1,"Index","Middle",16,20,20,14,25,1,25
17,0,"II","No",-10.9749511719,"lalt",0,"Index","Middle",18,20,17,11,28,1,23
17,1,"II","No",0.438532114029,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,2,"II","Yes",0.494999837875,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,3,"II","Yes",0.461159992218,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,4,"II","No",0.404462957382,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,5,"II","Yes",0.433244037628,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,6,"II","Yes",0.468931150436,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,7,"II","No",0.595328140259,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,8,"II","Yes",0.564556884766,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,9,"II","Yes",0.417345046997,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,10,"II","No",0.523575973511,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,11,"II","No",0.516710996628,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,12,"II","Yes",0.481870031357,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,13,"II","No",0.50372095108,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,14,"II","No",0.530628871918,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,15,"II","Yes",0.52914686203,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,16,"II","Yes",0.5596971035,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,17,"II","Yes",0.549961996079,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,18,"II","No",0.632863807678,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,19,"II","No",0.484031105041,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,20,"II","Yes",0.488950109482,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,21,"II","Yes",0.458361101151,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,22,"II","No",0.420959997177,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,23,"II","No",0.384287118912,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,24,"II","Yes",0.430481004715,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,25,"II","Yes",0.429171133041,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,26,"II","No",0.482263040543,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,27,"II","No",0.564115047455,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,28,"II","Yes",0.408693933487,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,29,"II","Yes",0.361893033981,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,30,"II","No",0.43049082756,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,31,"II","No",0.634171819687,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,32,"II","No",0.593838071823,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,33,"II","No",0.488874959946,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,34,"II","Yes",0.60292596817,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,35,"II","Yes",0.603546857834,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,36,"II","No",0.549964857101,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,37,"II","No",0.607361888886,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,38,"II","Yes",0.449017095566,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,39,"II","Yes",0.597958993912,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,40,"II","No",0.497269821167,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,41,"II","Yes",0.604706192017,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,42,"II","Yes",0.447166013718,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,43,"II","No",0.39176402092,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,44,"II","No",0.467472982407,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,45,"II","No",0.568960189819,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,46,"II","Yes",0.57133898735,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,47,"II","Yes",0.587892866135,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,48,"II","No",0.491261053085,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,49,"II","No",0.544928073883,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,50,"II","Yes",0.757542800903,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,51,"II","Yes",0.602614116669,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,52,"II","No",0.551720046997,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,53,"II","Yes",0.645752954483,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,54,"II","Yes",0.393589115143,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,55,"II","No",0.542222166061,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,56,"II","Yes",0.5781229496,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,57,"II","No",0.566370105743,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,58,"II","Yes",0.524604129791,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,59,"II","No",0.558523893356,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,60,"II","No",0.516399860382,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,61,"II","Yes",0.568598890305,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,62,"II","Yes",0.489149999619,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,63,"II","No",0.533800029755,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,64,"II","Yes",0.619127941132,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,65,"II","No",0.494327878952,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,66,"II","Yes",0.348856067657,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,67,"II","No",0.393364858627,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,68,"II","No",0.460425043106,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,69,"II","Yes",0.39098200798,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,70,"II","Yes",0.458210039139,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,71,"II","No",0.462737178803,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,72,"II","No",0.520688056946,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
17,73,"II","Yes",0.581643152237,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,74,"II","Yes",0.446988010406,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,75,"II","No",0.501225090027,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,76,"II","No",0.554227781296,"lcmd",1,"Index","Middle",18,20,17,11,28,1,23
17,77,"II","Yes",0.531153774261,"lalt",1,"Middle","Middle",18,20,17,11,28,1,23
17,78,"II","Yes",0.574990987778,"lcmd",1,"Index","Index",18,20,17,11,28,1,23
17,79,"II","No",0.510387134552,"lalt",1,"Middle","Index",18,20,17,11,28,1,23
18,0,"II","No",-11.2628599644,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,1,"II","Yes",0.551526117325,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,2,"II","Yes",0.634705972671,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,3,"II","No",0.50059800148,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,4,"II","No",0.487801027298,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,5,"II","No",0.469355010986,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,6,"II","Yes",0.500988912582,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,7,"II","Yes",0.474107027054,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,8,"II","Yes",0.407624816895,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,9,"II","No",0.517531061172,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,10,"II","Yes",0.599464893341,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,11,"II","No",0.459026908875,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,12,"II","Yes",0.57301197052,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,13,"II","No",0.639999008179,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,14,"II","No",0.516310071945,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,15,"II","Yes",0.414938116074,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,16,"II","No",0.466974878311,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,17,"II","No",0.743643903732,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,18,"II","Yes",0.640187931061,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,19,"II","Yes",0.423248147965,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,20,"II","Yes",0.47699303627,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,21,"II","Yes",0.48524107933,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,22,"II","No",0.673812961578,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,23,"II","No",0.737098836899,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,24,"II","Yes",0.609554004669,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,25,"II","No",0.430384016037,"lalt",0,"Index","Middle",27,27,24,18,29,0,22
18,26,"II","Yes",0.642479085922,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,27,"II","No",0.648379087448,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,28,"II","No",0.8473320961,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,29,"II","Yes",0.539575910568,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,30,"II","Yes",0.661347961426,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,31,"II","No",0.489632081986,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,32,"II","Yes",0.517497014999,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,33,"II","No",0.487798929214,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,34,"II","Yes",0.594998884201,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,35,"II","No",0.634960126877,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,36,"II","No",-1.10708885193,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,37,"II","No",0.648254013062,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,38,"II","Yes",0.686718940735,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,39,"II","Yes",0.501486110687,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,40,"II","No",0.722792816162,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,41,"II","Yes",0.680775117874,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,42,"II","Yes",0.455009889603,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,43,"II","No",0.704438829422,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,44,"II","Yes",0.545099925995,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,45,"II","No",0.598414087296,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,46,"II","Yes",0.476460123062,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,47,"II","No",0.838692855835,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,48,"II","Yes",0.588378953934,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,49,"II","No",0.585613107681,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,50,"II","No",0.567803144455,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,51,"II","Yes",0.535993003845,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,52,"II","Yes",0.401504850388,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,53,"II","No",0.93616194725,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,54,"II","No",0.576314878464,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,55,"II","Yes",0.436165952682,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,56,"II","Yes",0.48661699295,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,57,"II","No",0.586441135407,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,58,"II","No",0.605178022385,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,59,"II","Yes",0.395493078232,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,60,"II","No",0.654429960251,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,61,"II","No",0.674290895462,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,62,"II","Yes",0.544140005112,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,63,"II","Yes",0.604247045517,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,64,"II","Yes",0.630526018143,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,65,"II","No",0.575910139084,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,66,"II","Yes",0.505404996872,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,67,"II","No",0.592522954941,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,68,"II","Yes",0.516864109039,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
18,69,"II","Yes",0.663573217392,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,70,"II","No",0.5928150177,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,71,"II","No",0.728369998932,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,72,"II","Yes",0.546523189545,"lalt",0,"Index","Index",27,27,24,18,29,0,22
18,73,"II","Yes",0.750433015823,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,74,"II","No",0.613408946991,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,75,"II","No",0.568976831436,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,76,"II","No",0.536780023575,"lcmd",1,"Index","Middle",27,27,24,18,29,0,22
18,77,"II","Yes",0.463953876495,"lalt",1,"Middle","Middle",27,27,24,18,29,0,22
18,78,"II","No",0.703605031967,"lalt",1,"Middle","Index",27,27,24,18,29,0,22
18,79,"II","Yes",0.699931001663,"lcmd",1,"Index","Index",27,27,24,18,29,0,22
19,0,"IT","Yes",-7.78152599335,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,1,"IT","Yes",0.517983913422,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,2,"IT","No",0.542114067078,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,3,"IT","No",0.492778015137,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,4,"IT","Yes",0.480245923996,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,5,"IT","No",0.514116096497,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,6,"IT","No",0.564430999756,"lalt",0,"Index","Middle",12,20,21,13,30,0,19
19,7,"IT","Yes",0.653581190109,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,8,"IT","No",0.536253070831,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,9,"IT","Yes",0.539814043045,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,10,"IT","Yes",0.422742176056,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,11,"IT","No",0.589956951141,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,12,"IT","No",0.620785903931,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,13,"IT","Yes",0.634460115433,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,14,"IT","No",0.571369934082,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,15,"IT","Yes",0.550774860382,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,16,"IT","No",0.498384857178,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,17,"IT","Yes",0.63071308136,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,18,"IT","No",0.515425157547,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,19,"IT","Yes",0.475469970703,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,20,"IT","Yes",0.552297973633,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,21,"IT","No",0.469816970825,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,22,"IT","No",0.580156993866,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,23,"IT","Yes",0.619534921646,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,24,"IT","No",0.753006076813,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,25,"IT","Yes",0.779889059067,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,26,"IT","Yes",0.861588096619,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,27,"IT","No",0.537545204163,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,28,"IT","Yes",0.601260042191,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,29,"IT","No",0.588901805878,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,30,"IT","Yes",0.515441083908,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,31,"IT","No",0.549621152878,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,32,"IT","No",0.499697828293,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,33,"IT","Yes",0.518192100525,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,34,"IT","Yes",0.61360707283,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,35,"IT","No",0.927450037003,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,36,"IT","Yes",0.406344175339,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,37,"IT","Yes",0.559050035477,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,38,"IT","No",0.6581179142,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,39,"IT","No",0.585919046402,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,40,"IT","No",0.465447998047,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,41,"IT","Yes",0.586480045319,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,42,"IT","No",0.546987199783,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,43,"IT","Yes",0.54765496254,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,44,"IT","No",0.520679998398,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,45,"IT","No",0.536972141266,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,46,"IT","Yes",0.423638010025,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,47,"IT","Yes",0.48431687355,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,48,"IT","No",0.437779903412,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,49,"IT","Yes",0.493701076508,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,50,"IT","No",0.756716012955,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,51,"IT","Yes",0.560085868835,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,52,"IT","No",0.677963972092,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,53,"IT","Yes",0.561154842377,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,54,"IT","No",0.602097129822,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,55,"IT","Yes",0.543248987198,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,56,"IT","No",0.583547115326,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,57,"IT","Yes",0.545030975342,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,58,"IT","No",0.518269062042,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,59,"IT","Yes",0.561066055298,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,60,"IT","Yes",0.517760801315,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,61,"IT","No",0.49161491394,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,62,"IT","No",0.525433015823,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,63,"IT","Yes",0.518904018402,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,64,"IT","Yes",0.503081178665,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,65,"IT","No",0.546605968475,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,66,"IT","Yes",0.62126584053,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,67,"IT","No",0.397982120514,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,68,"IT","Yes",0.618581962585,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,69,"IT","Yes",0.522105073929,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,70,"IT","No",0.527068853378,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,71,"IT","No",0.410404109955,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,72,"IT","Yes",0.437854909897,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
19,73,"IT","No",0.596475028992,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,74,"IT","No",0.524513101578,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,75,"IT","Yes",0.676208925247,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,76,"IT","No",0.657551050186,"lalt",1,"Middle","Index",12,20,21,13,30,0,19
19,77,"IT","No",0.596619939804,"lcmd",1,"Index","Middle",12,20,21,13,30,0,19
19,78,"IT","Yes",0.567662000656,"lcmd",1,"Index","Index",12,20,21,13,30,0,19
19,79,"IT","Yes",0.628303909302,"lalt",1,"Middle","Middle",12,20,21,13,30,0,19
20,0,"IT","Yes",-5.00474386215,"lcmd",0,"Middle","Middle",23,25,19,15,28,0,21
20,1,"IT","No",0.456536960602,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,2,"IT","Yes",0.671330928802,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,3,"IT","No",0.622464847565,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,4,"IT","Yes",0.507172107697,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,5,"IT","No",0.472193956375,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,6,"IT","No",0.409901046753,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,7,"IT","Yes",0.381782960892,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,8,"IT","Yes",0.505461978912,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,9,"IT","No",0.462142086029,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,10,"IT","No",0.452972173691,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,11,"IT","Yes",0.422770118713,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,12,"IT","Yes",0.505514001846,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,13,"IT","Yes",0.448004055023,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,14,"IT","No",0.369995880127,"lcmd",0,"Middle","Index",23,25,19,15,28,0,21
20,15,"IT","No",0.446328163147,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,16,"IT","Yes",0.487302112579,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,17,"IT","Yes",0.482910108566,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,18,"IT","No",0.508225917816,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,19,"IT","No",0.397750997543,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,20,"IT","No",0.591680049896,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,21,"IT","Yes",0.499118900299,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,22,"IT","No",0.500237941742,"lcmd",0,"Middle","Index",23,25,19,15,28,0,21
20,23,"IT","Yes",0.436968851089,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,24,"IT","Yes",0.574595928192,"lcmd",1,"Index","Index",23,25,19,15,28,0,21
20,25,"IT","No",0.502000951767,"lcmd",1,"Index","Middle",23,25,19,15,28,0,21
20,26,"IT","No",0.557468986511,"lalt",1,"Middle","Index",23,25,19,15,28,0,21
20,27,"IT","Yes",0.645792961121,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,28,"IT","No",0.459572076797,"lalt",0,"Index","Middle",23,25,19,15,28,0,21
20,29,"IT","Yes",0.521208000183,"lalt",1,"Middle","Middle",23,25,19,15,28,0,21
20,30,"IT","No",0.302718019485,"lcmd",0,"Middle","Index",23,25,19,15,28,0,21
